0.000
1.811
3.251
4.714
6.177
7.616
9.079
10.519
11.981
13.444
14.907
16.347
17.810
19.249
20.712
22.152
23.615
25.078
26.540
27.980
29.443
30.883
32.345
33.785
35.248
36.711
38.174
39.613
41.076
42.516
43.955
45.441
46.904
48.344
49.807
51.246
52.709
54.172
55.635
57.075
58.538
59.977
61.440
62.880
64.366
65.805
67.268
68.708
70.171
71.610
73.073
74.513
75.999
77.439
78.901
80.341
81.804
83.267
84.706
86.146
87.609
89.072
90.535
91.974
93.437
94.900
96.340
97.802
99.265
100.705
102.168
103.607
105.070
106.649
108.159
109.621
111.084
112.547
113.987
115.450
116.889
118.352
119.815
121.255
122.717
124.180
125.620
127.083
128.615
130.171
131.634
133.074
134.536
135.999
137.439
138.902
140.365
147.000
